,決算年度,団体コード ,団体名,表番号,行番号,行名称,001:決算額
511,2013,320005,島根県,5,14,国庫支出金,89490549
512,2013,330001,岡山県,5,14,国庫支出金,86552192
513,2013,340006,広島県,5,14,国庫支出金,120634951
514,2013,350001,山口県,5,14,国庫支出金,96107515
515,2013,360007,徳島県,5,14,国庫支出金,71963697
516,2013,370002,香川県,5,14,国庫支出金,51587980
517,2013,380008,愛媛県,5,14,国庫支出金,92128523
518,2013,390003,高知県,5,14,国庫支出金,84541251
519,2013,400009,福岡県,5,14,国庫支出金,241877290
520,2013,410004,佐賀県,5,14,国庫支出金,74434408
521,2013,420000,長崎県,5,14,国庫支出金,128163294
522,2013,430005,熊本県,5,14,国庫支出金,177645710
523,2013,440001,大分県,5,14,国庫支出金,112365041
524,2013,450006,宮崎県,5,14,国庫支出金,105630851
525,2013,460001,鹿児島県,5,14,国庫支出金,169989554
526,2013,470007,沖縄県,5,14,国庫支出金,241260940
527,2013,合計(全国),,5,14,国庫支出金,7342425977
528,2013,10006,北海道,5,27,（歳入合計）,2398755701
529,2013,20001,青森県,5,27,（歳入合計）,731565664
530,2013,30007,岩手県,5,27,（歳入合計）,1144502725
531,2013,40002,宮城県,5,27,（歳入合計）,1653109315
532,2013,50008,秋田県,5,27,（歳入合計）,633058438
533,2013,60003,山形県,5,27,（歳入合計）,591967672
534,2013,70009,福島県,5,27,（歳入合計）,1919363459
535,2013,80004,茨城県,5,27,（歳入合計）,1062492433
536,2013,90000,栃木県,5,27,（歳入合計）,736105259
537,2013,100005,群馬県,5,27,（歳入合計）,729930084
538,2013,110001,埼玉県,5,27,（歳入合計）,1555045919
539,2013,120006,千葉県,5,27,（歳入合計）,1560299799
540,2013,130001,東京都,5,27,（歳入合計）,5279558768
541,2013,140007,神奈川県,5,27,（歳入合計）,1777578909
542,2013,150002,新潟県,5,27,（歳入合計）,1143350488
543,2013,160008,富山県,5,27,（歳入合計）,537844254
544,2013,170003,石川県,5,27,（歳入合計）,557527056
545,2013,180009,福井県,5,27,（歳入合計）,459278670
546,2013,190004,山梨県,5,27,（歳入合計）,500070228
547,2013,200000,長野県,5,27,（歳入合計）,819811062
548,2013,210005,岐阜県,5,27,（歳入合計）,757515860
549,2013,220001,静岡県,5,27,（歳入合計）,1097912233
550,2013,230006,愛知県,5,27,（歳入合計）,2050316208
551,2013,240001,三重県,5,27,（歳入合計）,670774935
552,2013,250007,滋賀県,5,27,（歳入合計）,493294236
553,2013,260002,京都府,5,27,（歳入合計）,898932247
554,2013,270008,大阪府,5,27,（歳入合計）,2685514137
555,2013,280003,兵庫県,5,27,（歳入合計）,1997379179
556,2013,290009,奈良県,5,27,（歳入合計）,469284983
557,2013,300004,和歌山県,5,27,（歳入合計）,586020296
558,2013,310000,鳥取県,5,27,（歳入合計）,352910810
559,2013,320005,島根県,5,27,（歳入合計）,534700820
560,2013,330001,岡山県,5,27,（歳入合計）,691442456
561,2013,340006,広島県,5,27,（歳入合計）,880644136
562,2013,350001,山口県,5,27,（歳入合計）,671312685
563,2013,360007,徳島県,5,27,（歳入合計）,498730784
564,2013,370002,香川県,5,27,（歳入合計）,423078532
565,2013,380008,愛媛県,5,27,（歳入合計）,614664249
566,2013,390003,高知県,5,27,（歳入合計）,459493884
567,2013,400009,福岡県,5,27,（歳入合計）,1578510476
568,2013,410004,佐賀県,5,27,（歳入合計）,442062446
569,2013,420000,長崎県,5,27,（歳入合計）,689880258
570,2013,430005,熊本県,5,27,（歳入合計）,799781925
571,2013,440001,大分県,5,27,（歳入合計）,582345096
572,2013,450006,宮崎県,5,27,（歳入合計）,596722706
573,2013,460001,鹿児島県,5,27,（歳入合計）,811476606
574,2013,470007,沖縄県,5,27,（歳入合計）,699318737
575,2013,合計(全国),,5,27,（歳入合計）,48825236823
576,1994,10006,北海道,5,1,地方税,491276073
577,1994,20001,青森県,5,1,地方税,104586162
578,1994,30007,岩手県,5,1,地方税,108043828
579,1994,40002,宮城県,5,1,地方税,209746530
580,1994,50008,秋田県,5,1,地方税,93458773
581,1994,60003,山形県,5,1,地方税,95585121
582,1994,70009,福島県,5,1,地方税,202265935
583,1994,80004,茨城県,5,1,地方税,284841063
584,1994,90000,栃木県,5,1,地方税,197881203
585,1994,100005,群馬県,5,1,地方税,188881027
586,1994,110001,埼玉県,5,1,地方税,553932053
587,1994,120006,千葉県,5,1,地方税,501446908
588,1994,130001,東京都,5,1,地方税,3111302058
589,1994,140007,神奈川県,5,1,地方税,790337190
590,1994,150002,新潟県,5,1,地方税,239273612
591,1994,160008,富山県,5,1,地方税,113058488
592,1994,170003,石川県,5,1,地方税,120570621
593,1994,180009,福井県,5,1,地方税,99200997
594,1994,190004,山梨県,5,1,地方税,80887432
595,1994,200000,長野県,5,1,地方税,210078216
596,1994,210005,岐阜県,5,1,地方税,198654955
597,1994,220001,静岡県,5,1,地方税,416884204
598,1994,230006,愛知県,5,1,地方税,828415071
599,1994,240001,三重県,5,1,地方税,178297147
600,1994,250007,滋賀県,5,1,地方税,128589937
601,1994,260002,京都府,5,1,地方税,243717646
602,1994,270008,大阪府,5,1,地方税,996204285
603,1994,280003,兵庫県,5,1,地方税,484141773
604,1994,290009,奈良県,5,1,地方税,99945015
605,1994,300004,和歌山県,5,1,地方税,85814363
606,1994,310000,鳥取県,5,1,地方税,47855514
607,1994,320005,島根県,5,1,地方税,59553011
608,1994,330001,岡山県,5,1,地方税,175395002
609,1994,340006,広島県,5,1,地方税,256089731
610,1994,350001,山口県,5,1,地方税,137767948
611,1994,360007,徳島県,5,1,地方税,65553762
612,1994,370002,香川県,5,1,地方税,96758207
613,1994,380008,愛媛県,5,1,地方税,119034295
614,1994,390003,高知県,5,1,地方税,53689777
615,1994,400009,福岡県,5,1,地方税,385799542
616,1994,410004,佐賀県,5,1,地方税,77109125
617,1994,420000,長崎県,5,1,地方税,97116590
618,1994,430005,熊本県,5,1,地方税,126755209
619,1994,440001,大分県,5,1,地方税,93307369
620,1994,450006,宮崎県,5,1,地方税,78335201
621,1994,460001,鹿児島県,5,1,地方税,119152857
622,1994,470007,沖縄県,5,1,地方税,68036714
623,1994,合計(全国),,5,1,地方税,13514627540
624,1994,10006,北海道,5,3,地方交付税,693868590
625,1994,20001,青森県,5,3,地方交付税,233904255
626,1994,30007,岩手県,5,3,地方交付税,238713009
627,1994,40002,宮城県,5,3,地方交付税,159360680
628,1994,50008,秋田県,5,3,地方交付税,216153444
629,1994,60003,山形県,5,3,地方交付税,191504474
630,1994,70009,福島県,5,3,地方交付税,223611190
631,1994,80004,茨城県,5,3,地方交付税,181348688
632,1994,90000,栃木県,5,3,地方交付税,140276276
633,1994,100005,群馬県,5,3,地方交付税,130948218
634,1994,110001,埼玉県,5,3,地方交付税,164830662
635,1994,120006,千葉県,5,3,地方交付税,149897149
636,1994,130001,東京都,5,3,地方交付税,0
637,1994,140007,神奈川県,5,3,地方交付税,32962326
638,1994,150002,新潟県,5,3,地方交付税,266423280
639,1994,160008,富山県,5,3,地方交付税,135177372
640,1994,170003,石川県,5,3,地方交付税,122304215
641,1994,180009,福井県,5,3,地方交付税,112711745
642,1994,190004,山梨県,5,3,地方交付税,126752695
643,1994,200000,長野県,5,3,地方交付税,215979344
644,1994,210005,岐阜県,5,3,地方交付税,154406148
645,1994,220001,静岡県,5,3,地方交付税,100184993
646,1994,230006,愛知県,5,3,地方交付税,16429760
647,1994,240001,三重県,5,3,地方交付税,146563628
648,1994,250007,滋賀県,5,3,地方交付税,107257609
649,1994,260002,京都府,5,3,地方交付税,127588389
650,1994,270008,大阪府,5,3,地方交付税,39059215
651,1994,280003,兵庫県,5,3,地方交付税,262412589
652,1994,290009,奈良県,5,3,地方交付税,141236287
653,1994,300004,和歌山県,5,3,地方交付税,159631359
654,1994,310000,鳥取県,5,3,地方交付税,135188082
655,1994,320005,島根県,5,3,地方交付税,181269345
656,1994,330001,岡山県,5,3,地方交付税,172444386
657,1994,340006,広島県,5,3,地方交付税,190153432
658,1994,350001,山口県,5,3,地方交付税,173539655
659,1994,360007,徳島県,5,3,地方交付税,155839920
660,1994,370002,香川県,5,3,地方交付税,115181817
661,1994,380008,愛媛県,5,3,地方交付税,179515018
662,1994,390003,高知県,5,3,地方交付税,183062012
663,1994,400009,福岡県,5,3,地方交付税,250188856
664,1994,410004,佐賀県,5,3,地方交付税,143089067
665,1994,420000,長崎県,5,3,地方交付税,221655605
666,1994,430005,熊本県,5,3,地方交付税,225361567
667,1994,440001,大分県,5,3,地方交付税,182587577
668,1994,450006,宮崎県,5,3,地方交付税,194131727
669,1994,460001,鹿児島県,5,3,地方交付税,269263798
670,1994,470007,沖縄県,5,3,地方交付税,189083103
671,1994,合計(全国),,5,3,地方交付税,8153052556
672,1994,10006,北海道,5,12,国庫支出金,769589952
673,1994,20001,青森県,5,12,国庫支出金,251990783
674,1994,30007,岩手県,5,12,国庫支出金,229574977
675,1994,40002,宮城県,5,12,国庫支出金,217900601
676,1994,50008,秋田県,5,12,国庫支出金,208420230
677,1994,60003,山形県,5,12,国庫支出金,184600691
678,1994,70009,福島県,5,12,国庫支出金,269972909
679,1994,80004,茨城県,5,12,国庫支出金,222040164
680,1994,90000,栃木県,5,12,国庫支出金,159439933
681,1994,100005,群馬県,5,12,国庫支出金,171471721
682,1994,110001,埼玉県,5,12,国庫支出金,284654926
683,1994,120006,千葉県,5,12,国庫支出金,283347499
684,1994,130001,東京都,5,12,国庫支出金,464113825
685,1994,140007,神奈川県,5,12,国庫支出金,254425632
686,1994,150002,新潟県,5,12,国庫支出金,384590165
687,1994,160008,富山県,5,12,国庫支出金,142911655
688,1994,170003,石川県,5,12,国庫支出金,133286831
689,1994,180009,福井県,5,12,国庫支出金,129610602
690,1994,190004,山梨県,5,12,国庫支出金,130290457
691,1994,200000,長野県,5,12,国庫支出金,261231702
692,1994,210005,岐阜県,5,12,国庫支出金,184488898
693,1994,220001,静岡県,5,12,国庫支出金,242628702
694,1994,230006,愛知県,5,12,国庫支出金,334086069
695,1994,240001,三重県,5,12,国庫支出金,169378376
696,1994,250007,滋賀県,5,12,国庫支出金,126318474
697,1994,260002,京都府,5,12,国庫支出金,135994462
698,1994,270008,大阪府,5,12,国庫支出金,362426543
699,1994,280003,兵庫県,5,12,国庫支出金,474198242
700,1994,290009,奈良県,5,12,国庫支出金,106947537
701,1994,300004,和歌山県,5,12,国庫支出金,142041775
702,1994,310000,鳥取県,5,12,国庫支出金,105057314
703,1994,320005,島根県,5,12,国庫支出金,190812246
704,1994,330001,岡山県,5,12,国庫支出金,171601262
705,1994,340006,広島県,5,12,国庫支出金,243754064
706,1994,350001,山口県,5,12,国庫支出金,180321706
707,1994,360007,徳島県,5,12,国庫支出金,137729862
708,1994,370002,香川県,5,12,国庫支出金,83249486
709,1994,380008,愛媛県,5,12,国庫支出金,149158882
710,1994,390003,高知県,5,12,国庫支出金,165737892
711,1994,400009,福岡県,5,12,国庫支出金,316913878
712,1994,410004,佐賀県,5,12,国庫支出金,142749816
713,1994,420000,長崎県,5,12,国庫支出金,231432558
714,1994,430005,熊本県,5,12,国庫支出金,229573579
715,1994,440001,大分県,5,12,国庫支出金,195220489
716,1994,450006,宮崎県,5,12,国庫支出金,214737986
717,1994,460001,鹿児島県,5,12,国庫支出金,352486157
718,1994,470007,沖縄県,5,12,国庫支出金,252458541
719,1994,合計(全国),,5,12,国庫支出金,10794970051
720,1994,10006,北海道,5,24,（歳入合計）,2890445712
721,1994,20001,青森県,5,24,（歳入合計）,806121914
722,1994,30007,岩手県,5,24,（歳入合計）,825839802
723,1994,40002,宮城県,5,24,（歳入合計）,892312560
724,1994,50008,秋田県,5,24,（歳入合計）,750195647
725,1994,60003,山形県,5,24,（歳入合計）,687639321
726,1994,70009,福島県,5,24,（歳入合計）,967749783
727,1994,80004,茨城県,5,24,（歳入合計）,1055768185
728,1994,90000,栃木県,5,24,（歳入合計）,746483164
729,1994,100005,群馬県,5,24,（歳入合計）,749779545
730,1994,110001,埼玉県,5,24,（歳入合計）,1612135075
731,1994,120006,千葉県,5,24,（歳入合計）,1488902898
732,1994,130001,東京都,5,24,（歳入合計）,6013675347
733,1994,140007,神奈川県,5,24,（歳入合計）,1785500870
734,1994,150002,新潟県,5,24,（歳入合計）,1259622508
735,1994,160008,富山県,5,24,（歳入合計）,612759975
736,1994,170003,石川県,5,24,（歳入合計）,593895421
737,1994,180009,福井県,5,24,（歳入合計）,528383639
738,1994,190004,山梨県,5,24,（歳入合計）,511345567
739,1994,200000,長野県,5,24,（歳入合計）,1087041616
740,1994,210005,岐阜県,5,24,（歳入合計）,808366031
741,1994,220001,静岡県,5,24,（歳入合計）,1260239701
742,1994,230006,愛知県,5,24,（歳入合計）,2071998301
743,1994,240001,三重県,5,24,（歳入合計）,738522105
744,1994,250007,滋賀県,5,24,（歳入合計）,610892368
745,1994,260002,京都府,5,24,（歳入合計）,825239639
746,1994,270008,大阪府,5,24,（歳入合計）,2465319898
747,1994,280003,兵庫県,5,24,（歳入合計）,1922795213
748,1994,290009,奈良県,5,24,（歳入合計）,535199262
749,1994,300004,和歌山県,5,24,（歳入合計）,582392855
750,1994,310000,鳥取県,5,24,（歳入合計）,420263890
751,1994,320005,島根県,5,24,（歳入合計）,616692403
752,1994,330001,岡山県,5,24,（歳入合計）,826984958
753,1994,340006,広島県,5,24,（歳入合計）,1065800697
754,1994,350001,山口県,5,24,（歳入合計）,741942528
755,1994,360007,徳島県,5,24,（歳入合計）,593816530
756,1994,370002,香川県,5,24,（歳入合計）,481191329
757,1994,380008,愛媛県,5,24,（歳入合計）,752216504
758,1994,390003,高知県,5,24,（歳入合計）,623351426
759,1994,400009,福岡県,5,24,（歳入合計）,1423234298
760,1994,410004,佐賀県,5,24,（歳入合計）,519929179
761,1994,420000,長崎県,5,24,（歳入合計）,783477830
762,1994,430005,熊本県,5,24,（歳入合計）,984171177
763,1994,440001,大分県,5,24,（歳入合計）,690501333
764,1994,450006,宮崎県,5,24,（歳入合計）,652858231
765,1994,460001,鹿児島県,5,24,（歳入合計）,1033408408
766,1994,470007,沖縄県,5,24,（歳入合計）,636436280
767,1994,合計(全国),,5,24,（歳入合計）,50532840923
768,1992,10006,北海道,5,1,地方税,495276564
769,1992,20001,青森県,5,1,地方税,96207433
770,1992,30007,岩手県,5,1,地方税,101430224
771,1992,40002,宮城県,5,1,地方税,216054343
772,1992,50008,秋田県,5,1,地方税,85027938
773,1992,60003,山形県,5,1,地方税,95019955
774,1992,70009,福島県,5,1,地方税,204293447
775,1992,80004,茨城県,5,1,地方税,301472333
776,1992,90000,栃木県,5,1,地方税,218502513
777,1992,100005,群馬県,5,1,地方税,209051304
778,1992,110001,埼玉県,5,1,地方税,614233765
779,1992,120006,千葉県,5,1,地方税,541850147
780,1992,130001,東京都,5,1,地方税,3626813405
781,1992,140007,神奈川県,5,1,地方税,910869356
782,1992,150002,新潟県,5,1,地方税,241293805
783,1992,160008,富山県,5,1,地方税,120776365
784,1992,170003,石川県,5,1,地方税,126571696
785,1992,180009,福井県,5,1,地方税,110562053
786,1992,190004,山梨県,5,1,地方税,87387077
787,1992,200000,長野県,5,1,地方税,221655045
788,1992,210005,岐阜県,5,1,地方税,215276985
789,1992,220001,静岡県,5,1,地方税,462517621
790,1992,230006,愛知県,5,1,地方税,984734926
791,1992,240001,三重県,5,1,地方税,189594964
792,1992,250007,滋賀県,5,1,地方税,138073576
793,1992,260002,京都府,5,1,地方税,277604705
794,1992,270008,大阪府,5,1,地方税,1198314556
795,1992,280003,兵庫県,5,1,地方税,558954864
796,1992,290009,奈良県,5,1,地方税,108247984
797,1992,300004,和歌山県,5,1,地方税,89272174
798,1992,310000,鳥取県,5,1,地方税,46002379
799,1992,320005,島根県,5,1,地方税,59051082
800,1992,330001,岡山県,5,1,地方税,184021812
801,1992,340006,広島県,5,1,地方税,287908653
802,1992,350001,山口県,5,1,地方税,144931354
803,1992,360007,徳島県,5,1,地方税,62962440
804,1992,370002,香川県,5,1,地方税,107130738
805,1992,380008,愛媛県,5,1,地方税,119043658
806,1992,390003,高知県,5,1,地方税,54999653
807,1992,400009,福岡県,5,1,地方税,416577585
808,1992,410004,佐賀県,5,1,地方税,68970465
809,1992,420000,長崎県,5,1,地方税,105883929
810,1992,430005,熊本県,5,1,地方税,129990627
811,1992,440001,大分県,5,1,地方税,93530089
812,1992,450006,宮崎県,5,1,地方税,74596343
813,1992,460001,鹿児島県,5,1,地方税,112025440
814,1992,470007,沖縄県,5,1,地方税,70519331
